RA,Latitude,Longitude,station_long_name,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file,geometry
SCCOOS,32.867,-117.257,Scripps Pier,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",SCCOOS.xlsx,POINT (-117.257 32.867)
SCCOOS,35.17,-120.741,Cal Poly Pier,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-120.741 35.17)
SCCOOS,34.4107,-119.6874,Stearns Wharf,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-119.6874 34.4107)
SCCOOS,34.0086,-118.4986,Santa Monica Pier,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-118.4986 34.0086)
SCCOOS,33.6073,-117.9289,Newport Pier,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-117.9289 33.6073)
SCCOOS,32.867,-117.257,Scripps Pier,,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,mole_concentration_of_nitrate_in_sea_water,mole_concentration_of_nitrite_in_sea_water,mole_concentration_of_ammonium_in_sea_water,mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,Lingulodinium_polyedrum, Prorocentrum_spp",SCCOOS.xlsx,POINT (-117.257 32.867)
SCCOOS,32.867,-117.257,Scripps Pier,,Y,Yf,,,,,,,,,,,,,,,,X,,,,X,,,,,,,"pH, dissolved_oxygen, temperature, conductivity, pressure",SCCOOS.xlsx,POINT (-117.257 32.867)
SCCOOS,32.938,-117.326,Del Mar Mooring,moored_buoy,U - no longer funded ,N,X,,,,,,,,,,,,,,,X,,,,,,X,,,,,"sea_water_temperature (35 m 90 m), sea_water_electrical_conductivity (35 m 90 m),  dissovled_oxygen (35 m 90 m), mass_concentration_of_chlorophyll_in_sea_water (35 m 90 m)",SCCOOS.xlsx,POINT (-117.326 32.938)
SECOORA,30.058,-84.29,Shell Point,fixed,Y,Yf,X,,,,X,X,X,X,X,,,X,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, sea_water_temperature, water_surface_height_above_reference_datum",SECOORA.xlsx,POINT (-84.29 30.058)
SECOORA,28.153,-82.801,Fred Howard Park,fixed,Y,Yf,,,X,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, sea_water_pressure_due_to_sea_water",SECOORA.xlsx,POINT (-82.801 28.153)
SECOORA,28.433,-82.667,Aripeka,fixed,Y,Yf,X,,,,X,X,X,X,X,,,X,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, sea_water_temperature, water_surface_height_above_reference_datum",SECOORA.xlsx,POINT (-82.667 28.433)
SECOORA,26.404,-81.881,Big Carlos Pass,fixed,Y,Yf,X,X,,,X,X,X,X,X,,,X,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, sea_water_salinity, sea_water_temperature, water_surface_height_above_reference_datum",SECOORA.xlsx,POINT (-81.881 26.404)
SECOORA,27.736,-82.686,Clam Bayou,fixed,Y,Yp,X,X,,,X,X,X,X,X,,,X,,,X,X,,,,X,,X,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, sea_water_temperature, sea_water_electrical_conductivity, sea_water_practical_salinity, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, mass_concentration_of_chlorophyll_in_sea_water, turbidity, water_surface_height_above_reference_datum",SECOORA.xlsx,POINT (-82.686 27.736)
SECOORA,27.505,-83.741,WFS Central Buoy,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,X,,,X,X,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m, 20 m, 30 m), sea_water_temperature (1 m, 20 m, 30 m), downwelling_shortwave_flux_in_air, downwelling_longwave_flux_in_air, sea_water_speed (mult), sea_water_to_direction (mult), eastward_sea_water_velocity (mult), northward_sea_water_velocity (mult)",SECOORA.xlsx,POINT (-83.741 27.505)
SECOORA,26.01,-83.086,WFS South Buoy,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,X,,,X,X,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m, 20 m, 30 m), sea_water_temperature (1 m, 20 m, 30 m), downwelling_shortwave_flux_in_air, downwelling_longwave_flux_in_air, sea_water_speed (mult), sea_water_to_direction (mult), eastward_sea_water_velocity (mult), northward_sea_water_velocity (mult)",SECOORA.xlsx,POINT (-83.086 26.01)
SECOORA,27.173,-82.924,WFS Central Buoy,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,X,,,X,X,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m, 10 m, 19 m), sea_water_temperature (1 m, 10 m, 19 m), downwelling_shortwave_flux_in_air, downwelling_longwave_flux_in_air, sea_water_speed (mult), sea_water_to_direction (mult), eastward_sea_water_velocity (mult), northward_sea_water_velocity (mult)",SECOORA.xlsx,POINT (-82.924 27.173)
SECOORA,25.171,-83.475,WFS Pressure Point Buoy,moored_buoy,Y,N,X,X,,,X,X,X,X,,,,,,X,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m, 10 m, 65 m), sea_water_temperature (1 m, 10 m, 65 m), sea_water_speed (mult), sea_water_to_direction (mult), eastward_sea_water_velocity (mult), northward_sea_water_velocity (mult)",SECOORA.xlsx,POINT (-83.475 25.171)
SECOORA,31.4,-80.8681,Grays Reef,moored_buoy,Y,Yp,X,X,,,,X,,,,,,,,,X,X,X,X,,X,,,,,,,"partial_pressure_of_carbon_dioxide_in_sea_water, partial_pressure_of_carbon_dioxide_in_atmosphere, atmospheric_temperature, sea_water_pH_reported_in_total_scale (1 m), sea_water_salinity (1 m), sea_water_dissolved_oxygen (1 m), sea_water_temperature (1 m), sea_water_conductance (1 m), sea_water_turbidity (1 m), mass_concentration_of_cholorphyll_in_sea_water (1 m)",SECOORA.xlsx,POINT (-80.8681 31.4)
SECOORA,32.75334,-79.89898,Fort Johnson in Charleston Harbor,fixed,Y,Yp,X,X,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_practical_salinity, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, mass_concentration_of_chlorophyll_in_sea_water, turbidity",SECOORA.xlsx,POINT (-79.89898 32.75334)
SECOORA,32.8016,-79.6188,Capers Nearshore,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m), sea_water_temperature (1 m)",SECOORA.xlsx,POINT (-79.6188 32.8016)
SECOORA,32.8006,-79.6187,Capers Nearshore Wave,moored_buoy,Y,Yf,,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, wave_period_peak, wave period_mean, wave_direction_peak, wave_direction_mean, sea_surface_temperature",SECOORA.xlsx,POINT (-79.6187 32.8006)
SECOORA,32.2789,-80.4102,Fripp Nearshore,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m), sea_water_temperature (1 m)",SECOORA.xlsx,POINT (-80.4102 32.2789)
SECOORA,34.1416,-77.7197,Wrightsville Beach Nearshore,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m), sea_water_temperature (1 m)",SECOORA.xlsx,POINT (-77.7197 34.1416)
SECOORA,33.9877,-77.3617,Wrightsville Beach Offshore,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m), sea_water_temperature (1 m)",SECOORA.xlsx,POINT (-77.3617 33.9877)
SECOORA,34.208,-76.9461,Onslow Bay Outer ,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m), sea_water_temperature (1 m)",SECOORA.xlsx,POINT (-76.9461 34.208)
SECOORA,34.2083,-76.9458,Onslow Bay Outer (217),wave_buoy,Y,Yp,,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_period_at_variance_spectral_density_maximum,  sea_surface_wave_mean_period_from_variance_spectral_density_first_frequency_moment,  sea_surface_wave_from_direction, sea_surface_wave_zero_upcrossing_period, sea_surface_wave_variance_spectral_density, sea_surface_temperature",SECOORA.xlsx,POINT (-76.9458 34.2083)
SECOORA,34.1419,-77.715,Masonboro Inlet (150),wave_buoy,Y,Yp,,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_period_at_variance_spectral_density_maximum,  sea_surface_wave_mean_period_from_variance_spectral_density_first_frequency_moment,  sea_surface_wave_from_direction, sea_surface_wave_zero_upcrossing_period, sea_surface_wave_variance_spectral_density, sea_surface_temperature",SECOORA.xlsx,POINT (-77.715 34.1419)
SECOORA,33.8419,-78.4837,Sunset Nearshore,moored_buoy,Y,Yf,X,X,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity (1 m), sea_water_temperature (1 m)",SECOORA.xlsx,POINT (-78.4837 33.8419)
SECOORA,33.8407,-78.4834,Sunset Nearshore Wave ,wave_buoy,Y,Yf,,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, wave_period_peak, wave period_mean, wave_direction_peak, wave_direction_mean, sea_surface_temperature",SECOORA.xlsx,POINT (-78.4834 33.8407)
SECOORA,34.14,-77.8625,UNCW CMS Dock,fixed,Y,N,X,X,,,X,X,X,X,X,X,,,,,X,X,,,,X,,X,,,,,"air_pressure, air_temperature, wind_chill, relative_humidity, wind_speed, wind_gust, wind_from_direction, sea_water_practical_salinity, sea_water_temperature, sea_water_conductivity, solar_radiation, precipitation_daily, sea_water_pH, sea_water_turbidity, sea_water_chlorophyll_a_concentration, sea_water_dissolved_oxygen",SECOORA.xlsx,POINT (-77.8625 34.14)
SECOORA,34.1712,-77.8234,Masonboro Island North,fixed,Y,N,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, precipitation (6 min), precipitation (daily)",SECOORA.xlsx,POINT (-77.8234 34.1712)
SECOORA,34.0906,-77.8679,Masonboro Island South,fixed,Y,N,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, wind_speed, wind_gust, wind_from_direction, precipitation (6 min), precipitation (daily)",SECOORA.xlsx,POINT (-77.8679 34.0906)
SECOORA,35.898637,-75.615641,"Dare Co, Little Bridge",fixed,Y,Y,,,,,,,,,,,,X,,,,,,,,,,,,,,,water_level,SECOORA.xlsx,POINT (-75.615641 35.898637)
SECOORA,35.869354,-75.663404,"Eastern Carolina Univ, Coastal Studies Institute",fixed,Y,Y,,,,,,,,,,,,X,,,,,,,,,,,,,,,water_level,SECOORA.xlsx,POINT (-75.663404 35.869354)
SECOORA,36.01498,-75.687458,"Dare Co, Collington",fixed,Y,Y,,,,,,,,,,,,X,,,,,,,,,,,,,,,water_level,SECOORA.xlsx,POINT (-75.687458 36.01498)
SECOORA,35.910474,-75.594299,Jennette's Pier (NC Aquariums),fixed,Y,Y,,,,,,,,,,,,X,,,,,,,,,,,,,,,water_level,SECOORA.xlsx,POINT (-75.594299 35.910474)
SECOORA,36.13097,-75.745303,Southern Shores,fixed,Y,Y,,,,,,,,,,,,X,,,,,,,,,,,,,,,water_level,SECOORA.xlsx,POINT (-75.745303 36.13097)
SECOORA,35.933985,-75.621585,Town of Nags Head,fixed,Y,Y,,,,,,,,,,,,X,,,,,,,,,,,,,,,water_level,SECOORA.xlsx,POINT (-75.621585 35.933985)
SECOORA,29.6154,-81.2049,Bing's Landing,fixed,Y,N,X,X,,,X,X,X,X,X,,,X,,,,,,,,,,,,,,,"air_temperature, sea_water_temperature, wind_from_direction, wind_speed, air_pressure, relative_humidity, lwe_thickness_of_precipitation_amount, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_surface_height_above_sea_level",SECOORA.xlsx,POINT (-81.2049 29.6154)
SECOORA,29.7557,-85.0035,Little St. Marks River,fixed,Y,N,X,X,,,X,X,X,X,X,,,X,,,X,X,,,,X,,,,,,,"air_temperature, sea_water_temperature, wind_from_direction, wind_speed, air_pressure, relative_humidity, lwe_thickness_of_precipitation_amount, sea_water_electrical_conductivity, fractional_saturation_of_oxygen_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_practical_salinity, turbidity, sea_surface_height_above_sea_level",SECOORA.xlsx,POINT (-85.0035 29.7557)
SECOORA,28.0837,-80.592,"Melbourne, Indian River, ICW",fixed,Y,N,X,X,,,,,,,,,,X,,,,,,,,,,,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_surface_height_above_sea_level",SECOORA.xlsx,POINT (-80.592 28.0837)
SECOORA,29.0635,-80.9161,Ponce de Leon South,fixed,Y,N,X,,,,X,X,X,X,X,,,X,,,,,,,,,,,,,,,"air_temperature, sea_water_temperature, wind_from_direction, wind_speed, air_pressure, relative_humidity, lwe_thickness_of_precipitation_amount, sea_surface_height_above_sea_level",SECOORA.xlsx,POINT (-80.9161 29.0635)
SECOORA,29.9947,-81.3296,"Tolomato River, ICW",fixed,Y,N,X,X,,,X,X,X,X,X,,,X,,,,,,,,,,,,,,,"air_temperature, sea_water_temperature, wind_from_direction, wind_speed, air_pressure, relative_humidity, lwe_thickness_of_precipitation_amount, sea_water_electrical_conductivity, sea_water_practical_salinity, sea_surface_height_above_sea_level",SECOORA.xlsx,POINT (-81.3296 29.9947)
SECOORA,27.2244,-80.2023,Indian River Lagoon - Jensen Beach,moored_buoy,Y,N,X,X,X,,X,X,X,X,X,X,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, air_temperatue, relative_humidity, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, precipitation_increment, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, surface_downwelling_photosynthetic_photon_flux_in_air, turbidity, sea_water_practical_salinity, sea_water_pressure",SECOORA.xlsx,POINT (-80.2023 27.2244)
SECOORA,27.8391,-80.4708,Indian River Lagoon - Sebastian ,moored_buoy,Y,N,X,X,X,,,,,,,,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, sea_water_practical_salinity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, turbidity, sea_water_pressure",SECOORA.xlsx,POINT (-80.4708 27.8391)
SECOORA,27.5901,-80.3553,Indian River Lagoon - Vero Beach,moored_buoy,Y,N,X,X,X,,,,,,,,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, sea_water_practical_salinity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, turbidity, sea_water_pressure",SECOORA.xlsx,POINT (-80.3553 27.5901)
SECOORA,27.5348,-80.3431,Indian River Lagoon - Link Port,moored_buoy,Y,N,X,X,X,,X,X,X,X,X,X,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, air_temperatue, relative_humidity, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, precipitation_increment, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, surface_downwelling_photosynthetic_photon_flux_in_air, turbidity, sea_water_practical_salinity, sea_water_pressure",SECOORA.xlsx,POINT (-80.3431 27.5348)
SECOORA,27.4756,-80.3266,Indian River Lagoon - Fort Pierce,moored_buoy,Y,N,X,X,X,,,,,,,,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, sea_water_practical_salinity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, turbidity, sea_water_pressure",SECOORA.xlsx,POINT (-80.3266 27.4756)
SECOORA,27.1649,-80.1718,Indian River Lagoon - St. Lucie Estuary,moored_buoy,Y,N,X,X,X,,X,X,X,X,X,X,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, air_temperatue, relative_humidity, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, precipitation_increment, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, surface_downwelling_photosynthetic_photon_flux_in_air, turbidity, sea_water_practical_salinity, sea_water_pressure",SECOORA.xlsx,POINT (-80.1718 27.1649)
SECOORA,27.21,-80.2692,St. Lucie Estuary - North Fork ,moored_buoy,Y,N,X,X,X,,X,X,X,X,X,X,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, air_temperatue, relative_humidity, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, precipitation_increment, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, surface_downwelling_photosynthetic_photon_flux_in_air, turbidity, sea_water_practical_salinity, sea_water_pressure",SECOORA.xlsx,POINT (-80.2692 27.21)
SECOORA,27.1878,-80.2642,St. Lucie Estuary - South Fork,moored_buoy,Y,N,X,X,X,,X,X,X,X,X,X,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, air_temperatue, relative_humidity, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, precipitation_increment, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, surface_downwelling_photosynthetic_photon_flux_in_air, turbidity, sea_water_practical_salinity, sea_water_pressure",SECOORA.xlsx,POINT (-80.2642 27.1878)
SECOORA,27.2089,-80.248,St. Lucie Estuary - Middle Estuary,moored_buoy,Y,N,X,X,X,,X,X,X,X,X,X,,,,X,X,X,,,,,,X,X,,,,"sea_water_temperature, air_temperatue, relative_humidity, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure, precipitation_increment, mass_concentration_of_chlorophyll_in_sea_water, sea_water_electrical_conductivity, direction_of_sea_water_velocity, sea_water_speed, depth, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, mole_concentration_of_nitrate_in_sea_water, phosphate, surface_downwelling_photosynthetic_photon_flux_in_air, turbidity, sea_water_practical_salinity, sea_water_pressure",SECOORA.xlsx,POINT (-80.248 27.2089)
