RA,Station ID,WMO ID or NWS/CMAN ID,Station Long Name,Station Description,Latitude (dec deg),Longitude (dec deg),Platform Type,"Station Deployment (mm/yyyy, yyyy, < 5 yr, > 5 yr)","Currently Operational? (Y, N, O, U)",Platform Funder/Sponsor,"RA Funding Involvement (Yf, Yp, N)",Platform Operator/Owner,Operator Sector,Platform Maintainer,Data Manager,"Variable Names + water column depth of measurement in meters [CF_name (# m, # m) or CF_name (mult) or CF_name (# depths)].",Additional notes,file,Unnamed: 18
AOOS,urn:gulf-of-alaska-ecosystem-obse-1,New,Gulf of Alaska Ecosystem Observatory-GEO3,"Surface real time mooring: GPS, wind speed, wind direction, air temp, relative humidity, dew point, barometric pressure, Chlorophyll",59.0165,-148.696,Fixed moored_buoy,2019-07-11 00:00:00,Y,"M.J. Murdock Charitable Trust, AOOS, NPRB, Gulf Watch (Exxom Valdez Oil Spill Trustees Council) , UAF, NSF-LTER, others",Yp,UAF_COFS,Academic,UAF,AOOS,"Real time mooring: GPS, wind_speed, wind_from_direction, air_temperature, relative_humidity, dew_point_temperature, air_pressure, mass_concentration_of_chlorophyll_in_sea_water (5m), sea_water_electrical_conductivity (5m), downwelling_photosynthetic_photon_flux_in_sea_water (5m), sea_water_temperature (5m),  sea_water_practical_salinity (5m)","Note: The 5 m SBE 37 CTD (Conductivity, temperature, pressure and salinity) is not currently reporting for this mooring. It stopped reporting data after a storm on November 11, 2019. It is not clear why. Surface buoy MET and PAR variables stopped reporting meaningful values after a storm Dec 9.. Will work on WMO assignemens in 2020.",revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS,urn:ioos:station:org.mxak:SAVOONGA,New,"Savoonga, St. Lawrence Island",Weather and AIS eATON/Transceiver ,63.692645,-170.492243,Fixed,2019-05-31 00:00:00,Y,"AOOS, MXAK",Yp,Marine Exchange of Alaska,nonprofit,MXAK (Marine Exchange of Alaska),AOOS,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction","Stations with Transceivers can transmit weather obs real time to mariners, bypassing the need for internet service. MXAK is upgrading many stations to include ATONs for this purpose, when they install weather sensors. ",revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS,urn:ioos:station:org.mxak:GAMBELL,New,"Gambell, St. Lawrence Island",Weather and AIS eATON/Transceiver ,63.776913,-171.71531,Fixed,2019-05-31 00:00:00,Y,"AOOS, MXAK",Yp,Marine Exchange of Alaska,nonprofit,MXAK (Marine Exchange of Alaska),AOOS,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",,revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS ,urn:ioos:station:edu.ucsd.cdip:236,46264,"NREL Kodiak, AK CDIP Buoy","Year-round real-time water level offshoreport of Nome, AK; Datawell Directional wave and surface current buoy",57.47945,-151.6953,Wave and surface current Buoy,2017-08-01 00:00:00,Y,"AOOS, CDIP (USACE), DOE National Renewable Energy Laboratory",Yp,AOOS,nonprofit,AOOS,CDIP,"sea_surface_wave_significant_height, sea_water_temperature, sea_surface_dominant_wave_period, sea_surface_wave_to_direction, peak_wave_period, sea_surface_wave_mean_period. 08/01/2017-10/19/2019 direction_of_sea_water_velocity (0.75m), sea_water_speed (0.75m); 10/19/2019-* no current speed or directions","This buoy was not wholly paid for by AOOS…we cover shipping, OnM, and insurance….NREL provided the buoy and CDIP is managing the data. Buoy reports RT yearround. The data output on AOOS  includes current in through October 19, 2019. THe buoy was changed out with only a waves Datawell III on Octobr 19. We can ingest current data for historical record from CDIP for this buoy dating back to Feb 2017. ",revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS,coal-point-homer-ak-tide-stat,9455558,"Coal Point Homer, AK","This work is funded by NOAA's Office of Coastal Management. The work is being done to meet objectives for the AK DNR Division of Geological & Geophysical Surveys. As of 2019-04-04, this station was taken down and the equipment was removed.",59.6026,-151.4103,Fixed,08/25/2018 - 04/04/2019,N,NOAA OCM,N,"JOA Surveys, LLC",private,"JOA Surveys, LLC","JOA Surveys, LLC and AOOS",sea_surface_height_above_sea_level,Was installed August 2018 and removed in April 2019. This was a temporary Tide station funded by CO-OPS and there are no plans to redeploy. First time reported in AOOS in 2019.,revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS,urn:ioos:station:org.mxak:POINT_ARDEN, PAXA2 ,"Point Arden, AK","Weather, not sure about AIS",58.1953,-134.178,Fixed,2018-12-12 00:00:00,Y,Marine Exchange of Alaska,N,Marine Exchange of Alaska,nonprofit,MXAK (Marine Exchange of Alaska),NDBC,"air_temperature, air_pressure, relative_humidity,  wind_speed, wind_from_direction, battery_voltage","Found it on AOOS portal, reporting since 2018, was offline a bit in early 2019, but reporting otherwise.",revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS,urn:ioos:station:com.micro-specialties-2:sn275,New 2018,Foggy Island Bay,Weather,70.2041,-147.7014,Fixed shorebased,2018-07-26 00:00:00,Y,BOEM,N,"Univeristy of Alaska, Fairbanks",Academic,"University of Alaska, Fairbanks",Axiom Data Science/AOOS (through contract with BOEM),"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",,revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS,foggy-island-stld2-2019-spot-,New 2019,SPOT-0156: Foggy Island STLD2 2019,Project wave mooring with weather (open water season only),70.319,-147.7612,Moored wave buoy,2019-08-06 00:00:00,O,BOEM,N,"Univeristy of Alaska, Fairbanks",Academic,"University of Alaska, Fairbanks",Axiom Data Science/AOOS (through contract with BOEM),"sea_surface_wave_significant_height, sea_surface_wave_from_direction, wind_speed, wind_from_direction, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, peak_wave_period, sea_surface_wave_mean_period, sea_surface_wave_directional_spread",Real-time while deployed reported on the AOOS Portal during 2019; short-term deployments during open water season. Project so no plan for permanent installation. Should be deployed again in 2020.,revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
AOOS,foggy-island-dinkum-2019-spot,New 2019,SPOT-0107: Foggy Island Dinkum 2019,Project wave mooring with weather (open water season only),70.3935,-147.835,Moored wave buoy,2019-08-07 00:00:00,O,BOEM,N,"Univeristy of Alaska, Fairbanks",Academic,"University of Alaska, Fairbanks",Axiom Data Science/AOOS (through contract with BOEM),"sea_surface_wave_significant_height, sea_surface_wave_from_direction, wind_speed, wind_from_direction, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, peak_wave_period, sea_surface_wave_mean_period, sea_surface_wave_directional_spread",Real-time while deployed reported on the AOOS Portal during 2019; short-term deployments during open water season. Project so no plan for permanent installation. Should be deployed again in 2020.,revised_Final_AOOS Asset Inventory_2019-2nd submission.xlsx,
SCCOOS,,TNWC1,Stearns Wharf,Automated Shore Station,34.4107,-119.6874,fixed,2005,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,Southern California Coastal Ocean Observing System (SCCOOS) ,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",WMO ID In process. operated by Melissa Carter ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,,Santa Monica Pier,Automated Shore Station,34.0086,-118.4986,fixed,2005,Y,SCCOOS/City of LA/Santa Monica Bay Foundation,Yp,UCSD,Academic ,UCSD,Southern California Coastal Ocean Observing System (SCCOOS) ,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",WMO ID In process. operated by Melissa Carter ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,NEWC1,Newport Pier,Automated Shore Station,33.6073,-117.9289,fixed,2005,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,Southern California Coastal Ocean Observing System (SCCOOS) ,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",WMO ID In process. operated by Melissa Carter ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,LJSC1,Scripps Pier,Automated Shore Station,32.867,-117.257,fixed,2005,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,Southern California Coastal Ocean Observing System (SCCOOS) ,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",WMO ID In process. operated by Melissa Carter ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,,Agua Hedionda Lagoon near Carlsbad Aquafarm,Burkeolator,33.139,-117.339,fixed,2014,N,OAP/SCCOOS,Yf,OSU,Academic ,UCSD,Southern California Coastal Ocean Observing System (SCCOOS) ,"total_alkalinity (1 m) CO2 (1 m), dissolved_inorganic_carbon (1 m),
aragonite_saturation (1 m), sea_water_salinity (1 m), sea_water_temperature (1 m) ",operated by Todd Martz,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,,Agua Hedionda Lagoon near Carlsbad Aquafarm,ACDC Gen 2,33.139,-117.339,fixed,2018,N,OAP/SCCOOS,Yf,UW,Academic ,UCSD ,Southern California Coastal Ocean Observing System (SCCOOS) ,pCO2 (2 m) ,operated by Todd Martz,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,,Agua Hedionda Lagoon near Carlsbad Aquafarm,SeapHOx,33.139,-117.339,fixed,2018-04-01 00:00:00,Y,OAP/SCCOOS,Yp,UCSD,Academic ,UCSD ,Southern California Coastal Ocean Observing System (SCCOOS) ,"pH, dissolved_oxygen, temperature, conductivity, pressure","operated by Todd Martz. pH, dissolved oxygen, temperature, conductivity, and pressure, and data are combined with an average total alkalinity from bottle samples to derive the saturation state of aragonite.",SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,,Catalina Sea Ranch - NOMAD Buoy ,ACDC Gen 1,33.3628,-118.0628,buoy ,2019,N,OAP/SCCOOS,Yf,UCSD,Academic ,UCSD ,Southern California Coastal Ocean Observing System (SCCOOS) ,pCO2,operated by Todd Martz,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,93.4,,2,CalCOFI nearshore  sampling station,32.94905,-117.27357,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,91.7,,3,CalCOFI nearshore  sampling station,33.2435,-117.46542,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,90,,31,CalCOFI nearshore  sampling station,33.49462,-117.74741,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,88.5,,32,CalCOFI nearshore  sampling station,33.67442,-118.08369,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,86.8,,33,CalCOFI nearshore  sampling station,33.88887,-118.44423,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,85.4,,36,CalCOFI nearshore  sampling station,34.02136,-118.83413,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,83.3,,57,CalCOFI nearshore  sampling station,34.26509,-119.32781,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,81.7,,58,CalCOFI nearshore  sampling station,34.40555,-119.80037,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,80,,60,CalCOFI nearshore  sampling station,34.46667,-120.48906,ship,2004,Y,SCCOOS,Yf,UCSD,Academic ,UCSD,California Cooperative Oceanic Fisheries Investigations (CalCOFI),"sea_water_temperature (sfc and 2 depths), sea_water_electrical_conductivity (sfc and 2 depths), dissovled_oxygen (sfc and 2 depths),  mass_concentration_of_chlorophyll_in_sea_water  (sfc and 2 depths), mole_concentration_of_dissolved_inorganic_carbon_in_sea_water (sfc and 2 depths), mole_concentration_of_nitrate_in_sea_water (sfc and 2 depths),   downwelling_photosynthetic_radiance_in_sea_water (sfc and 2 depths), sea_water_speed (sfc and 2 depths), sea_surface_wave_directional_spread (sfc), sea_surface_swell_wave_period (sfc), sea_surface_wave_hieght (sfc), phaeophytin (sfc and 2 depths), HPLC_phytoplankton (sfc and 2 depths), zooplankton (sfc and 2 depths), latitude (sfc), longitude (sfc)",Operated by a CalCOFI ship but funded by SCCOOS. SCCOOS Principal Investigator Ralf Goericke. ,SCCOOS_Asset_Inventory_2019.xlsx,
SCCOOS,,,Cal Poly Pier,Harmful Algae Bloom monitoring program station,35.17,-120.741,sampling_location,2005,Y,SCCOOS,Yf,UCSD,Academic ,Cal Poly,Southern California Coastal Ocean Observing System (SCCOOS) ,"sea_water_temperature, mass_concentration_of_chlorophyll_in_sea_water,
mole_concentration_of_nitrate_in_sea_water,
mole_concentration_of_nitrite_in_sea_water,
mole_concentration_of_ammonium_in_sea_water,
mole_concentration_of_silicate_in_sea_water, mole_concentration_of_phosphate_in_sea_water, mole_concentration_of_phaeophytin_in_sea_water, domoic_acid, Pseudo-nitzschia_delicatissima_group, Pseudo-nitzschia seriata_group, Alexandrium_spp, Ceratium_spp, Cochlodinium_spp, Dinophysis_spp, Gymnodinium_spp,
Lingulodinium_polyedrum, Prorocentrum_spp",Data management under development haven't applied for a WMO ID yet. Operated by Ryan Walters ,SCCOOS_Asset_Inventory_2019.xlsx,
